distribution,n,data_seed,initialization_seed,iteration,objective_before,objective_after_procrustes_fixed_B,objective_after_sign,relative_change,stable_steps,binary_entries_changed,cross_min_singular_value
gaussian,1000,5213000,7312005,73,0.28917163342268204,0.28911851151752915,0.28911447078145824,0.0001976772083319845,0,15,386.3144261492435
gaussian,1000,5213000,7312005,74,0.28911447078145824,0.28907718933871585,0.2890723007924863,0.0001458591431205704,0,16,386.6142518272852
gaussian,1000,5213000,7312005,75,0.2890723007924863,0.2890354688657612,0.2890309632813643,0.00014300059538282367,0,13,387.08254695510027
gaussian,1000,5213000,7312005,76,0.2890309632813643,0.2890014301754669,0.2889977596809906,0.0001148790427043417,0,8,386.99720483980434
gaussian,1000,5213000,7312005,77,0.2889977596809906,0.2889772789892199,0.28897522559555483,7.797321841062797e-05,0,7,386.82161415121794
gaussian,1000,5213000,7312005,78,0.28897522559555483,0.28895717321299685,0.2889552656620752,6.907143489032643e-05,0,10,386.56106877824044
gaussian,1000,5213000,7312005,79,0.2889552656620752,0.2889320501002063,0.2889308222705102,8.459230361828255e-05,0,7,385.54491816157054
gaussian,1000,5213000,7312005,80,0.2889308222705102,0.28891554920917234,0.28891441361675696,5.679094263567004e-05,0,5,385.29746322969834
gaussian,1000,5213000,7312005,81,0.28891441361675696,0.2889026325494181,0.28890219844538245,4.227954992481312e-05,0,4,385.40292297120027
gaussian,1000,5213000,7312005,82,0.28890219844538245,0.288892842055067,0.288892799489373,3.253334886341812e-05,0,1,385.45779672063503
gaussian,1000,5213000,7312005,83,0.288892799489373,0.2888906408672129,0.2888906408672129,7.472052484335039e-06,0,0,385.566787291966
gaussian,1000,5213000,7312005,84,0.2888906408672129,0.2888906408672129,0.2888906408672129,0.0,1,0,385.566787291966
gaussian,1000,5213000,7312005,85,0.2888906408672129,0.2888906408672129,0.2888906408672129,0.0,2,0,385.566787291966
gaussian,1000,5213000,7312005,86,0.2888906408672129,0.2888906408672129,0.2888906408672129,0.0,3,0,385.566787291966
gaussian,1000,5213000,7312005,87,0.2888906408672129,0.2888906408672129,0.2888906408672129,0.0,4,0,385.566787291966
gaussian,1000,5213000,7312005,88,0.2888906408672129,0.2888906408672129,0.2888906408672129,0.0,5,0,385.566787291966
gaussian,1000,5213000,7312006,1,0.40454872856791085,0.3821162976527427,0.3702662362875862,0.08474255351557658,0,3176,329.8329045570367
gaussian,1000,5213000,7312006,2,0.3702662362875862,0.35748500423563956,0.35076115943235314,0.05267851870804511,0,2204,351.1479596568067
gaussian,1000,5213000,7312006,3,0.35076115943235314,0.3421549066923458,0.3378530211246455,0.03680036389604043,0,1722,375.0943839115209
gaussian,1000,5213000,7312006,4,0.3378530211246455,0.33167818610286964,0.3288518505399198,0.026642267559906993,0,1264,375.97700855640596
gaussian,1000,5213000,7312006,5,0.3288518505399198,0.3247143890628575,0.3229068513284703,0.018078047004110757,0,1038,381.1228096449503
gaussian,1000,5213000,7312006,6,0.3229068513284703,0.31956787146070476,0.31813424853314465,0.014780122427538157,0,863,386.1716605833945
gaussian,1000,5213000,7312006,7,0.31813424853314465,0.3154226734802743,0.3142906573514517,0.012081664264111856,0,753,390.05176394596464
gaussian,1000,5213000,7312006,8,0.3142906573514517,0.3120066569717656,0.311152706142208,0.009984233179844969,0,661,382.094263337536
gaussian,1000,5213000,7312006,9,0.311152706142208,0.30924060669832526,0.3085127677010927,0.008484382070290503,0,574,379.73823437819635
gaussian,1000,5213000,7312006,10,0.3085127677010927,0.3068859435898711,0.30627187790945015,0.00726352367307428,0,486,377.9965434379322
gaussian,1000,5213000,7312006,11,0.30627187790945015,0.3048850820079718,0.3043912709893134,0.006140318637719511,0,423,381.96881392157024
gaussian,1000,5213000,7312006,12,0.3043912709893134,0.3031896329005721,0.302794000711753,0.005247424712177375,0,390,381.07743574998074
gaussian,1000,5213000,7312006,13,0.302794000711753,0.3017276937024687,0.30137729692936543,0.004678770976497003,0,342,383.373753917041
gaussian,1000,5213000,7312006,14,0.30137729692936543,0.3004343516173588,0.30018966471302344,0.003940682421809438,0,281,375.1773162426418
gaussian,1000,5213000,7312006,15,0.30018966471302344,0.2994336040312679,0.29920805864073935,0.0032699529253363575,0,270,371.7435216251051
gaussian,1000,5213000,7312006,16,0.29920805864073935,0.2984853188964105,0.29829056529171977,0.0030664058755222948,0,251,371.0077405066281
gaussian,1000,5213000,7312006,17,0.29829056529171977,0.29763622420100855,0.29744945856813404,0.0028197563766830793,0,240,374.15562726189944
gaussian,1000,5213000,7312006,18,0.29744945856813404,0.29681247541504746,0.29662468351637417,0.002772824182401227,0,217,374.38792849556023
gaussian,1000,5213000,7312006,19,0.29662468351637417,0.2960667567374111,0.29594394361265164,0.002294953662158561,0,193,372.8812101077983
gaussian,1000,5213000,7312006,20,0.29594394361265164,0.2954470095765176,0.29533835180067963,0.0020463058124434515,0,165,369.216438633907
gaussian,1000,5213000,7312006,21,0.29533835180067963,0.294918534760755,0.29484877079511657,0.00165769532665869,0,131,371.1254862530064
gaussian,1000,5213000,7312006,22,0.29484877079511657,0.29452643914355936,0.29446765568346117,0.0012925782618243386,0,107,371.7360077943109
gaussian,1000,5213000,7312006,23,0.29446765568346117,0.2942107094430375,0.2941607042264098,0.0010423944739837735,0,95,372.0139579153907
gaussian,1000,5213000,7312006,24,0.2941607042264098,0.29392781901270604,0.29387433093475607,0.0009735266727988646,0,105,370.5064315300764
gaussian,1000,5213000,7312006,25,0.29387433093475607,0.293602834333913,0.29356230415540197,0.001061769424915768,0,96,372.3884946496924
gaussian,1000,5213000,7312006,26,0.29356230415540197,0.29333266920691065,0.29329682510803806,0.000904336297971581,0,79,371.81854286333873
gaussian,1000,5213000,7312006,27,0.29329682510803806,0.293096673310902,0.29306099191320917,0.0008040768758476092,0,70,374.8669951846547
gaussian,1000,5213000,7312006,28,0.29306099191320917,0.29288322207005807,0.2928535183403081,0.0007079535612931979,0,70,375.0637313309045
gaussian,1000,5213000,7312006,29,0.2928535183403081,0.29267425608882,0.2926342539875095,0.000748716812559602,0,82,373.53627232832497
gaussian,1000,5213000,7312006,30,0.2926342539875095,0.2924317940760365,0.29239094518263065,0.0008314433514308036,0,79,374.8587581373545
gaussian,1000,5213000,7312006,31,0.29239094518263065,0.292195059579716,0.2921603265665567,0.0007887337821965824,0,83,378.6614437806265
gaussian,1000,5213000,7312006,32,0.2921603265665567,0.29196290494683513,0.2919360137753172,0.0007677729343871821,0,73,378.5248700403579
gaussian,1000,5213000,7312006,33,0.2919360137753172,0.29176696526669105,0.2917475835559942,0.0006454504084171934,0,64,378.5230147234589
gaussian,1000,5213000,7312006,34,0.2917475835559942,0.29159201629048925,0.29156945789466554,0.0006105471694318261,0,56,378.62371994262685
gaussian,1000,5213000,7312006,35,0.29156945789466554,0.2914293864561686,0.2914104931638561,0.000545203643609616,0,54,379.16420522915274
gaussian,1000,5213000,7312006,36,0.2914104931638561,0.2912849893956263,0.2912655657269572,0.0004973308796309426,0,47,379.55548412668475
gaussian,1000,5213000,7312006,37,0.2912655657269572,0.29115087158385244,0.2911282997424718,0.00047127433049917473,0,53,379.99655690427
gaussian,1000,5213000,7312006,38,0.2911282997424718,0.290999478267673,0.29098159274188107,0.0005039255912959781,0,48,380.8927945193841
gaussian,1000,5213000,7312006,39,0.29098159274188107,0.2908672265610233,0.29084794635059213,0.00045929500223571083,0,43,381.98790570900815
gaussian,1000,5213000,7312006,40,0.29084794635059213,0.2907412269232376,0.290733211362792,0.00039448443504504433,0,29,381.56808758086214
gaussian,1000,5213000,7312006,41,0.290733211362792,0.2906660445670155,0.29066150763386783,0.0002466306776170187,0,19,381.4608236586365
gaussian,1000,5213000,7312006,42,0.29066150763386783,0.2906174500641607,0.29061068023166653,0.00017486801955671452,0,23,382.15482578551627
gaussian,1000,5213000,7312006,43,0.29061068023166653,0.2905576273553848,0.29055290711524695,0.00019879901307661614,0,18,382.2364788642585
gaussian,1000,5213000,7312006,44,0.29055290711524695,0.2905132503876537,0.29050746674147504,0.00015639276929996858,0,22,382.304323046174
gaussian,1000,5213000,7312006,45,0.29050746674147504,0.29045355055060756,0.29044677271798097,0.00020892414289674672,0,23,381.75266126369013
gaussian,1000,5213000,7312006,46,0.29044677271798097,0.29039025673365754,0.2903830256884772,0.0002194792144090666,0,26,381.23019748328414
gaussian,1000,5213000,7312006,47,0.2903830256884772,0.29031880192889353,0.29030908465336436,0.00025463277317093344,0,26,380.79748775772936
gaussian,1000,5213000,7312006,48,0.29030908465336436,0.29024399300061193,0.29023600507007385,0.0002517302666492907,0,33,380.9042836373447
gaussian,1000,5213000,7312006,49,0.29023600507007385,0.2901515478690817,0.2901449727705336,0.0003136492301094544,0,26,380.6990782108079
gaussian,1000,5213000,7312006,50,0.2901449727705336,0.2900862472026685,0.2900828942678842,0.00021395684390673015,0,21,382.2762248939365
gaussian,1000,5213000,7312006,51,0.2900828942678842,0.29003349458073985,0.2900269141613785,0.00019297968826113534,0,23,381.3910122262903
gaussian,1000,5213000,7312006,52,0.2900269141613785,0.28997445051731546,0.2899708362016442,0.0001933543302228721,0,16,381.76113548475234
gaussian,1000,5213000,7312006,53,0.2899708362016442,0.28993575981887254,0.28993165329614007,0.00013512705628401548,0,17,381.71393039486867
gaussian,1000,5213000,7312006,54,0.28993165329614007,0.2898895067528428,0.28988504884903976,0.00016074287360650638,0,24,383.0083538461381
gaussian,1000,5213000,7312006,55,0.28988504884903976,0.2898300057199152,0.28982312196582194,0.00021362565425052713,0,23,386.3829402888627
gaussian,1000,5213000,7312006,56,0.28982312196582194,0.28977103341877575,0.2897662184937075,0.00019633862104751653,0,24,386.60248188781554
gaussian,1000,5213000,7312006,57,0.2897662184937075,0.2897090057807795,0.2897053314322871,0.00021012477485086986,0,21,387.92713970997943
gaussian,1000,5213000,7312006,58,0.2897053314322871,0.2896572862270135,0.28965099292442104,0.00018756474931760168,0,21,387.90520774353865
gaussian,1000,5213000,7312006,59,0.28965099292442104,0.2896013376651556,0.289595612723373,0.00019119631004514204,0,22,387.7667235732496
gaussian,1000,5213000,7312006,60,0.289595612723373,0.2895408632723795,0.289535933404984,0.00020607811640422808,0,18,387.5808716548815
gaussian,1000,5213000,7312006,61,0.289535933404984,0.28949198333084314,0.2894893941271383,0.00016073748532140529,0,13,387.8635163119092
gaussian,1000,5213000,7312006,62,0.2894893941271383,0.2894612971029065,0.28945756816851625,0.00010993825427704127,0,18,388.3157247684704
gaussian,1000,5213000,7312006,63,0.28945756816851625,0.28941708326564575,0.28941370550931783,0.00015153398640068637,0,13,387.8823562546808
gaussian,1000,5213000,7312006,64,0.28941370550931783,0.2893808636618537,0.2893785163252481,0.00012158782877204664,0,12,387.7988760915881
gaussian,1000,5213000,7312006,65,0.2893785163252481,0.28935150029689916,0.2893489828205881,0.00010205838717761684,0,14,387.7169822348021
gaussian,1000,5213000,7312006,66,0.2893489828205881,0.28931386693728184,0.2893108114505555,0.000131921562884013,0,15,387.05355031482486
gaussian,1000,5213000,7312006,67,0.2893108114505555,0.28927419454890924,0.28927006103224606,0.00014085342371100907,0,17,386.6606460458809
gaussian,1000,5213000,7312006,68,0.28927006103224606,0.28923123946743695,0.2892267412273019,0.00014975557715709808,0,13,387.2380518245271
gaussian,1000,5213000,7312006,69,0.2892267412273019,0.2891976791959392,0.2891932863006779,0.0001156702401791265,0,16,387.21478292995823
gaussian,1000,5213000,7312006,70,0.2891932863006779,0.289157969340449,0.289155787792117,0.00012966590283134237,0,14,386.86566951413835
gaussian,1000,5213000,7312006,71,0.289155787792117,0.2891221329269006,0.2891211567578988,0.00011976600739214097,0,8,386.9619390592872
gaussian,1000,5213000,7312006,72,0.2891211567578988,0.2891040396198333,0.2891032367653393,6.198091056517731e-05,0,4,387.4832219244591
gaussian,1000,5213000,7312006,73,0.2891032367653393,0.2890939601559197,0.2890926779337004,3.6522702952070976e-05,0,6,387.95129566084205
gaussian,1000,5213000,7312006,74,0.2890926779337004,0.28907768371016146,0.289076184786844,5.705141677854847e-05,0,5,387.9050133877138
gaussian,1000,5213000,7312006,75,0.289076184786844,0.2890648108907915,0.28906456867341884,4.0183571101561344e-05,0,4,388.29003638838276
gaussian,1000,5213000,7312006,76,0.28906456867341884,0.2890547928735417,0.28905436100881887,3.531274914395664e-05,0,2,388.61525968143127
gaussian,1000,5213000,7312006,77,0.28905436100881887,0.28904965000508326,0.28904965000508326,1.629798533110447e-05,0,0,388.42061071755677
gaussian,1000,5213000,7312006,78,0.28904965000508326,0.28904965000508326,0.28904965000508326,0.0,1,0,388.42061071755677
gaussian,1000,5213000,7312006,79,0.28904965000508326,0.28904965000508326,0.28904965000508326,0.0,2,0,388.42061071755677
gaussian,1000,5213000,7312006,80,0.28904965000508326,0.28904965000508326,0.28904965000508326,0.0,3,0,388.42061071755677
gaussian,1000,5213000,7312006,81,0.28904965000508326,0.28904965000508326,0.28904965000508326,0.0,4,0,388.42061071755677
gaussian,1000,5213000,7312006,82,0.28904965000508326,0.28904965000508326,0.28904965000508326,0.0,5,0,388.42061071755677
gaussian,1000,5213000,7312007,1,0.40290197786701604,0.38115568452987064,0.3699904748874589,0.0816861291021512,0,3012,360.9057332567634
gaussian,1000,5213000,7312007,2,0.3699904748874589,0.35792458723870024,0.3517004696696722,0.049433719133850675,0,2174,370.46545867748887
gaussian,1000,5213000,7312007,3,0.3517004696696722,0.3436028743358332,0.339738837027188,0.0340108520574879,0,1615,378.4070252873421
gaussian,1000,5213000,7312007,4,0.339738837027188,0.33412051364533,0.3314568711051113,0.024377448261571347,0,1287,373.8232758987994
gaussian,1000,5213000,7312007,5,0.3314568711051113,0.32717951585240235,0.3252193295496422,0.018818561626652866,0,1067,380.47716377684833
gaussian,1000,5213000,7312007,6,0.3252193295496422,0.3217109185675143,0.32025237644305043,0.015272625749121164,0,827,385.399079061521
gaussian,1000,5213000,7312007,7,0.32025237644305043,0.3176651798417683,0.31666405653024615,0.011204662874507611,0,714,386.1202259702039
gaussian,1000,5213000,7312007,8,0.31666405653024615,0.31452228198109256,0.31372386175111105,0.009284902149462183,0,587,390.82037279629344
gaussian,1000,5213000,7312007,9,0.31372386175111105,0.312030892120385,0.31137804851079115,0.007477318515800137,0,510,390.96216228281276
gaussian,1000,5213000,7312007,10,0.31137804851079115,0.3099048141712259,0.3093912427112034,0.00638068678601443,0,441,389.17670206673023
gaussian,1000,5213000,7312007,11,0.3093912427112034,0.30814041844520873,0.30772929946388533,0.005371655748089062,0,386,389.2264383852381
gaussian,1000,5213000,7312007,12,0.30772929946388533,0.30665446648270944,0.30629849248619895,0.0046495636917871725,0,360,388.355762653896
gaussian,1000,5213000,7312007,13,0.30629849248619895,0.3053344506654263,0.30505727468108185,0.004052314443477149,0,300,386.58438858801304
gaussian,1000,5213000,7312007,14,0.30505727468108185,0.30423022544978245,0.3039833509627771,0.0035204002901666424,0,274,384.4214881411047
gaussian,1000,5213000,7312007,15,0.3039833509627771,0.3032461102544259,0.30303993254821315,0.0031035200170534665,0,240,382.3551793181016
gaussian,1000,5213000,7312007,16,0.30303993254821315,0.30241112317108265,0.30226170038210703,0.0025680845410771176,0,206,383.8913059195222
gaussian,1000,5213000,7312007,17,0.30226170038210703,0.30172362237882505,0.3015814915540045,0.0022503970143840715,0,205,384.37177230103947
gaussian,1000,5213000,7312007,18,0.3015814915540045,0.3010399395372716,0.30087880794798244,0.0023299957911913746,0,211,385.7321889040641
gaussian,1000,5213000,7312007,19,0.30087880794798244,0.30032965269629147,0.30020638549791084,0.0022348614535452724,0,177,388.03309986164487
gaussian,1000,5213000,7312007,20,0.30020638549791084,0.29975053254758277,0.29964548119680473,0.0018683956378070332,0,150,386.21558544619063
gaussian,1000,5213000,7312007,21,0.29964548119680473,0.2992413461821815,0.299126595484668,0.0017316654002731565,0,171,384.01841090039073
gaussian,1000,5213000,7312007,22,0.299126595484668,0.29869935421753263,0.2985939463233746,0.0017806813881941187,0,149,384.0298859944479
gaussian,1000,5213000,7312007,23,0.2985939463233746,0.29821312185087495,0.29813946125341206,0.00152208400591731,0,126,383.79348147966573
gaussian,1000,5213000,7312007,24,0.29813946125341206,0.29782428986778714,0.29775470744597193,0.0012905162095033702,0,130,386.00473272575334
gaussian,1000,5213000,7312007,25,0.29775470744597193,0.29741602205711243,0.29734930842389234,0.001361520110150229,0,121,386.41415190509997
gaussian,1000,5213000,7312007,26,0.29734930842389234,0.29704364854085286,0.2969930458796993,0.0011981280403219998,0,103,386.5085411744902
