question_id,geometry,method,itq_seed,gold_mean,gold_median,non_gold_mean,non_gold_median,nearest_gold,nearest_non_gold,separation_non_gold_minus_gold_mean,gold_minus_non_gold_mean
0bc8ad92,COSINE,FLOAT96_CENTERED,,0.44808711973997767,0.3175868685282018,-0.0018085712992371454,-0.04555660274333765,0.813600018600374,0.8028224704654279,-0.44989569103921484,0.44989569103921484
0bc8ad93,HAMMING,SIGN96_CENTERED,,33.0,33.0,48.12783505154639,48.0,33.0,30.0,15.127835051546391,
0bc8ad93,HAMMING,ITQ96_CENTERED,101.0,41.0,41.0,48.10927835051547,49.0,41.0,14.0,7.109278350515467,
0bc8ad93,HAMMING,ITQ96_CENTERED,202.0,30.0,30.0,48.189690721649484,49.0,30.0,18.0,18.189690721649484,
0bc8ad93,HAMMING,ITQ96_CENTERED,303.0,41.0,41.0,48.057731958762886,49.0,41.0,17.0,7.057731958762886,
0bc8ad93,HAMMING,ITQ96_CENTERED,404.0,32.0,32.0,48.080412371134024,49.0,32.0,17.0,16.080412371134024,
0bc8ad93,HAMMING,ITQ96_CENTERED,505.0,35.0,35.0,47.843298969072166,49.0,35.0,16.0,12.843298969072166,
0bc8ad93,COSINE,FLOAT96_UNCENTERED,,0.46880170156277834,0.46880170156277834,0.09930936826107495,0.050278744486416636,0.46880170156277834,0.7638023120873669,-0.3694923333017034,0.3694923333017034
0bc8ad93,COSINE,FLOAT96_CENTERED,,0.4079886528341411,0.4079886528341411,-0.0006760248828765469,-0.046678915019130185,0.4079886528341411,0.733784018714006,-0.40866467771701764,0.40866467771701764
0db4c65d,HAMMING,SIGN96_CENTERED,,19.5,19.5,47.915217391304346,48.0,13.0,25.0,28.415217391304346,
0db4c65d,HAMMING,ITQ96_CENTERED,101.0,15.0,15.0,47.97826086956522,49.0,13.0,15.0,32.97826086956522,
0db4c65d,HAMMING,ITQ96_CENTERED,202.0,15.0,15.0,48.017391304347825,49.0,14.0,15.0,33.017391304347825,
0db4c65d,HAMMING,ITQ96_CENTERED,303.0,16.0,16.0,47.971739130434784,49.0,13.0,15.0,31.971739130434784,
0db4c65d,HAMMING,ITQ96_CENTERED,404.0,14.0,14.0,47.832608695652176,49.0,14.0,14.0,33.832608695652176,
0db4c65d,HAMMING,ITQ96_CENTERED,505.0,18.0,18.0,47.87173913043478,49.0,15.0,9.0,29.871739130434783,
0db4c65d,COSINE,FLOAT96_UNCENTERED,,0.8225474262194338,0.8225474262194338,0.09420135174601386,0.056581982019044866,0.8597016548383318,0.8231646487333496,-0.7283460744734199,0.7283460744734199
0db4c65d,COSINE,FLOAT96_CENTERED,,0.802530472042802,0.802530472042802,-0.0023865303605822914,-0.038288813227727446,0.8413210745803029,0.7949864176224926,-0.8049170024033844,0.8049170024033844
0ddfec37,HAMMING,SIGN96_CENTERED,,22.0,22.0,47.42827442827443,47.0,18.0,24.0,25.428274428274428,
0ddfec37,HAMMING,ITQ96_CENTERED,101.0,17.0,17.0,48.07692307692308,49.0,11.0,12.0,31.07692307692308,
0ddfec37,HAMMING,ITQ96_CENTERED,202.0,16.0,16.0,48.00831600831601,49.0,14.0,14.0,32.00831600831601,
0ddfec37,HAMMING,ITQ96_CENTERED,303.0,16.0,16.0,48.60914760914761,49.0,16.0,12.0,32.60914760914761,
0ddfec37,HAMMING,ITQ96_CENTERED,404.0,16.0,16.0,48.00415800415801,49.0,14.0,12.0,32.00415800415801,
0ddfec37,HAMMING,ITQ96_CENTERED,505.0,13.0,13.0,48.28066528066528,49.0,13.0,14.0,35.28066528066528,
0ddfec37,COSINE,FLOAT96_UNCENTERED,,0.83561374128965,0.83561374128965,0.05414373585238848,0.026400718127947406,0.8454385009476789,0.8164997954900671,-0.7814700054372615,0.7814700054372615
0ddfec37,COSINE,FLOAT96_CENTERED,,0.826021294549895,0.826021294549895,-0.004137426552810237,-0.02122819296341704,0.8356742630365376,0.8081661857184148,-0.8301587211027053,0.8301587211027053
0e4e4c46,HAMMING,SIGN96_CENTERED,,29.5,29.5,48.06054279749478,48.0,29.0,25.0,18.560542797494783,
0e4e4c46,HAMMING,ITQ96_CENTERED,101.0,21.5,21.5,48.14613778705637,49.0,15.0,14.0,26.646137787056368,
0e4e4c46,HAMMING,ITQ96_CENTERED,202.0,19.5,19.5,47.914405010438415,49.0,17.0,13.0,28.414405010438415,
0e4e4c46,HAMMING,ITQ96_CENTERED,303.0,18.5,18.5,47.94154488517745,49.0,13.0,12.0,29.44154488517745,
0e4e4c46,HAMMING,ITQ96_CENTERED,404.0,21.5,21.5,48.06471816283925,49.0,16.0,8.0,26.56471816283925,
0e4e4c46,HAMMING,ITQ96_CENTERED,505.0,20.0,20.0,47.92484342379958,49.0,12.0,11.0,27.92484342379958,
0e4e4c46,COSINE,FLOAT96_UNCENTERED,,0.7418500894493861,0.7418500894493861,0.06204050633336274,0.03304621042474874,0.8309529477849968,0.8490230376572776,-0.6798095831160234,0.6798095831160234
0e4e4c46,COSINE,FLOAT96_CENTERED,,0.7197499173981449,0.7197499173981449,-0.0029941255917464685,-0.028287672123209998,0.819445608972774,0.8404543233106458,-0.7227440429898914,0.7227440429898914
0e5e2d1a,HAMMING,SIGN96_CENTERED,,12.0,12.0,47.70155902004454,48.0,12.0,25.0,35.70155902004454,
0e5e2d1a,HAMMING,ITQ96_CENTERED,101.0,0.0,0.0,48.057906458797326,49.0,0.0,0.0,48.057906458797326,
0e5e2d1a,HAMMING,ITQ96_CENTERED,202.0,0.0,0.0,48.077951002227174,49.0,0.0,1.0,48.077951002227174,
0e5e2d1a,HAMMING,ITQ96_CENTERED,303.0,0.0,0.0,48.13140311804009,49.0,0.0,0.0,48.13140311804009,
0e5e2d1a,HAMMING,ITQ96_CENTERED,404.0,0.0,0.0,48.40534521158129,49.0,0.0,0.0,48.40534521158129,
0e5e2d1a,HAMMING,ITQ96_CENTERED,505.0,0.0,0.0,47.99554565701559,49.0,0.0,0.0,47.99554565701559,
0e5e2d1a,COSINE,FLOAT96_UNCENTERED,,0.9902101273062999,0.9902101273062999,0.05348907789066337,0.03954149901752958,0.9902101273062999,0.9800167627054948,-0.9367210494156365,0.9367210494156365
0e5e2d1a,COSINE,FLOAT96_CENTERED,,0.9900808049415556,0.9900808049415556,-0.0032057591336027715,-0.014807245704756942,0.9900808049415556,0.9797694781322464,-0.9932865640751584,0.9932865640751584
0ea62687,HAMMING,SIGN96_CENTERED,,22.5,22.5,47.83187772925764,48.0,16.0,31.0,25.33187772925764,
0ea62687,HAMMING,ITQ96_CENTERED,101.0,14.5,14.5,48.28384279475983,49.0,14.0,16.0,33.78384279475983,
0ea62687,HAMMING,ITQ96_CENTERED,202.0,11.0,11.0,48.1353711790393,49.0,5.0,11.0,37.1353711790393,
0ea62687,HAMMING,ITQ96_CENTERED,303.0,15.0,15.0,48.353711790393014,49.0,7.0,8.0,33.353711790393014,
0ea62687,HAMMING,ITQ96_CENTERED,404.0,12.0,12.0,48.1353711790393,49.0,6.0,14.0,36.1353711790393,
0ea62687,HAMMING,ITQ96_CENTERED,505.0,14.5,14.5,48.11572052401747,49.0,9.0,13.0,33.61572052401747,
0ea62687,COSINE,FLOAT96_UNCENTERED,,0.8339716829408207,0.8339716829408207,0.08894468553899529,0.044770477025876054,0.8886266265357692,0.8064666253826489,-0.7450269974018254,0.7450269974018254
0ea62687,COSINE,FLOAT96_CENTERED,,0.8130160737651552,0.8130160737651552,-0.003138596824042316,-0.041018638684741295,0.8771739827388213,0.7837819801835403,-0.8161546705891974,0.8161546705891974
0edc2aef,HAMMING,SIGN96_CENTERED,,49.0,49.0,47.69620253164557,48.0,49.0,34.0,-1.303797468354432,
0edc2aef,HAMMING,ITQ96_CENTERED,101.0,32.0,32.0,47.98945147679325,49.0,32.0,19.0,15.98945147679325,
0edc2aef,HAMMING,ITQ96_CENTERED,202.0,33.0,33.0,47.77215189873418,49.0,33.0,19.0,14.77215189873418,
0edc2aef,HAMMING,ITQ96_CENTERED,303.0,32.0,32.0,47.89873417721519,49.0,32.0,22.0,15.89873417721519,
0edc2aef,HAMMING,ITQ96_CENTERED,404.0,40.0,40.0,48.13502109704641,50.0,40.0,25.0,8.135021097046412,
0edc2aef,HAMMING,ITQ96_CENTERED,505.0,32.0,32.0,48.02320675105485,50.0,32.0,19.0,16.02320675105485,
0edc2aef,COSINE,FLOAT96_UNCENTERED,,0.4255654904756776,0.4255654904756776,0.10553878340837608,0.05392070859506208,0.4255654904756776,0.6717894587405359,-0.3200267070673015,0.3200267070673015
0edc2aef,COSINE,FLOAT96_CENTERED,,0.3687837687668673,0.3687837687668673,-0.00039634507574112766,-0.04972901550646201,0.3687837687668673,0.6286651500133505,-0.3691801138426084,0.3691801138426084
0f05491a,HAMMING,SIGN96_CENTERED,,27.0,27.0,47.6735112936345,48.0,20.0,16.0,20.673511293634498,
0f05491a,HAMMING,ITQ96_CENTERED,101.0,10.5,10.5,47.965092402464066,49.0,3.0,4.0,37.465092402464066,
0f05491a,HAMMING,ITQ96_CENTERED,202.0,10.5,10.5,47.993839835728956,49.0,5.0,3.0,37.493839835728956,
0f05491a,HAMMING,ITQ96_CENTERED,303.0,9.5,9.5,48.48665297741273,49.0,2.0,3.0,38.98665297741273,
0f05491a,HAMMING,ITQ96_CENTERED,404.0,8.5,8.5,48.0082135523614,49.0,4.0,3.0,39.5082135523614,
0f05491a,HAMMING,ITQ96_CENTERED,505.0,10.5,10.5,48.285420944558524,49.0,2.0,1.0,37.785420944558524,
0f05491a,COSINE,FLOAT96_UNCENTERED,,0.8477543372567775,0.8477543372567775,0.04360441936999265,0.015324855123682646,0.9170818744725151,0.9397333007855055,-0.8041499178867848,0.8041499178867848
0f05491a,COSINE,FLOAT96_CENTERED,,0.8411828105418788,0.8411828105418788,-0.004324828980109531,-0.02440064941634267,0.9161890170136059,0.9389637778690693,-0.8455076395219884,0.8455076395219884
10d9b85a,HAMMING,SIGN96_CENTERED,,42.0,42.0,48.25,48.0,42.0,32.0,6.25,
10d9b85a,HAMMING,ITQ96_CENTERED,101.0,42.0,42.0,48.099137931034484,49.0,41.0,26.0,6.099137931034484,
10d9b85a,HAMMING,ITQ96_CENTERED,202.0,38.5,38.5,47.85344827586207,49.0,37.0,26.0,9.353448275862071,
10d9b85a,HAMMING,ITQ96_CENTERED,303.0,46.0,46.0,48.09051724137931,49.0,43.0,30.0,2.0905172413793096,
10d9b85a,HAMMING,ITQ96_CENTERED,404.0,39.5,39.5,48.2198275862069,49.0,39.0,29.0,8.719827586206897,
10d9b85a,HAMMING,ITQ96_CENTERED,505.0,43.5,43.5,47.91594827586207,49.0,40.0,31.0,4.415948275862071,
10d9b85a,COSINE,FLOAT96_UNCENTERED,,0.32832885987614113,0.32832885987614113,0.15318990303864222,0.1354820967195147,0.3784485951239616,0.5613076681807668,-0.17513895683749892,0.17513895683749892
10d9b85a,COSINE,FLOAT96_CENTERED,,0.21476199606438565,0.21476199606438565,0.001735501666141674,-0.03013316069212655,0.2609550637042061,0.44955050873127467,-0.21302649439824398,0.21302649439824398
10e09553,HAMMING,SIGN96_CENTERED,,28.5,28.5,47.63191489361702,48.0,24.0,21.0,19.131914893617022,
10e09553,HAMMING,ITQ96_CENTERED,101.0,11.0,11.0,48.234042553191486,49.0,7.0,8.0,37.234042553191486,
10e09553,HAMMING,ITQ96_CENTERED,202.0,14.0,14.0,48.285106382978725,49.0,12.0,9.0,34.285106382978725,
10e09553,HAMMING,ITQ96_CENTERED,303.0,12.0,12.0,48.295744680851065,49.0,9.0,8.0,36.295744680851065,
10e09553,HAMMING,ITQ96_CENTERED,404.0,14.5,14.5,48.07021276595745,49.0,13.0,10.0,33.57021276595745,
10e09553,HAMMING,ITQ96_CENTERED,505.0,11.0,11.0,48.07446808510638,49.0,10.0,11.0,37.07446808510638,
10e09553,COSINE,FLOAT96_UNCENTERED,,0.8406490333200394,0.8406490333200394,0.06105707998507786,0.027237184900663507,0.8513396254026436,0.8813308570071764,-0.7795919533349616,0.7795919533349616
10e09553,COSINE,FLOAT96_CENTERED,,0.8308569177722676,0.8308569177722676,-0.0037512012575770712,-0.030134229835922885,0.8432778256215597,0.8755710638369434,-0.8346081190298447,0.8346081190298447
118b2229,HAMMING,SIGN96_CENTERED,,23.0,23.0,47.710743801652896,48.0,23.0,30.0,24.710743801652896,
118b2229,HAMMING,ITQ96_CENTERED,101.0,15.0,15.0,48.31818181818182,49.0,15.0,13.0,33.31818181818182,
118b2229,HAMMING,ITQ96_CENTERED,202.0,11.0,11.0,47.913223140495866,49.0,11.0,12.0,36.913223140495866,
118b2229,HAMMING,ITQ96_CENTERED,303.0,12.0,12.0,48.10950413223141,49.0,12.0,11.0,36.10950413223141,
118b2229,HAMMING,ITQ96_CENTERED,404.0,13.0,13.0,47.413223140495866,48.0,13.0,12.0,34.413223140495866,
118b2229,HAMMING,ITQ96_CENTERED,505.0,12.0,12.0,47.68181818181818,48.0,12.0,9.0,35.68181818181818,
118b2229,COSINE,FLOAT96_UNCENTERED,,0.7950958785636267,0.7950958785636267,0.11636387598208313,0.09404622708314009,0.7950958785636267,0.814399735588376,-0.6787320025815436,0.6787320025815436
118b2229,COSINE,FLOAT96_CENTERED,,0.7713267139182202,0.7713267139182202,5.3661913155447105e-05,-0.020710085739574696,0.7713267139182202,0.7759968288023191,-0.7712730520050647,0.7712730520050647
1192316e,HAMMING,SIGN96_CENTERED,,31.5,31.5,48.01075268817204,48.0,27.0,26.0,16.51075268817204,
1192316e,HAMMING,ITQ96_CENTERED,101.0,31.5,31.5,48.101075268817205,49.0,22.0,20.0,16.601075268817205,
1192316e,HAMMING,ITQ96_CENTERED,202.0,29.5,29.5,47.883870967741935,48.0,16.0,17.0,18.383870967741935,
1192316e,HAMMING,ITQ96_CENTERED,303.0,32.0,32.0,47.98279569892473,49.0,27.0,24.0,15.982795698924733,
1192316e,HAMMING,ITQ96_CENTERED,404.0,26.0,26.0,48.01505376344086,49.0,19.0,20.0,22.01505376344086,
1192316e,HAMMING,ITQ96_CENTERED,505.0,31.0,31.0,48.19784946236559,49.0,19.0,21.0,17.19784946236559,
1192316e,COSINE,FLOAT96_UNCENTERED,,0.5461016940633348,0.5461016940633348,0.15782134465059858,0.13460337907545772,0.7345803363419157,0.7413262735771315,-0.38828034941273615,0.38828034941273615
1192316e,COSINE,FLOAT96_CENTERED,,0.46483504113885804,0.46483504113885804,0.0003141585580457095,-0.02965198059402464,0.6814351111598594,0.6688129199073719,-0.4645208825808123,0.4645208825808123
129d1232,HAMMING,SIGN96_CENTERED,,33.0,30.0,48.35044642857143,49.0,29.0,24.0,15.35044642857143,
129d1232,HAMMING,ITQ96_CENTERED,101.0,23.333333333333332,25.0,48.060267857142854,49.0,15.0,19.0,24.726934523809522,
129d1232,HAMMING,ITQ96_CENTERED,202.0,27.333333333333332,28.0,48.07142857142857,49.0,19.0,16.0,20.738095238095237,
129d1232,HAMMING,ITQ96_CENTERED,303.0,26.333333333333332,31.0,48.44419642857143,49.0,16.0,17.0,22.1108630952381,
129d1232,HAMMING,ITQ96_CENTERED,404.0,29.0,30.0,48.223214285714285,49.0,26.0,21.0,19.223214285714285,
129d1232,HAMMING,ITQ96_CENTERED,505.0,23.333333333333332,22.0,48.30580357142857,49.0,17.0,25.0,24.972470238095237,
129d1232,COSINE,FLOAT96_UNCENTERED,,0.5950166100766797,0.5339557733937964,0.10087702881010238,0.0653595906944519,0.7548996079311202,0.7788015053016053,-0.4941395812665773,0.4941395812665773
129d1232,COSINE,FLOAT96_CENTERED,,0.5399309952701938,0.4622766304093645,-0.003129073424782049,-0.03630735327758094,0.7200810850829248,0.7386190606988565,-0.5430600686949759,0.5430600686949759
1568498a,HAMMING,SIGN96_CENTERED,,35.0,35.0,47.80083857442348,48.0,35.0,23.0,12.80083857442348,
1568498a,HAMMING,ITQ96_CENTERED,101.0,39.0,39.0,48.16142557651992,49.0,39.0,30.0,9.161425576519918,
1568498a,HAMMING,ITQ96_CENTERED,202.0,33.0,33.0,48.062893081761004,49.0,33.0,30.0,15.062893081761004,
1568498a,HAMMING,ITQ96_CENTERED,303.0,37.0,37.0,48.38784067085954,49.0,37.0,31.0,11.38784067085954,
1568498a,HAMMING,ITQ96_CENTERED,404.0,40.0,40.0,48.16352201257862,49.0,40.0,27.0,8.163522012578618,
1568498a,HAMMING,ITQ96_CENTERED,505.0,40.0,40.0,47.958071278826,49.0,40.0,31.0,7.958071278825997,
1568498a,COSINE,FLOAT96_UNCENTERED,,0.3174780903466512,0.3174780903466512,0.13035530950884563,0.0951715851681278,0.3174780903466512,0.4743933658780364,-0.18712278083780556,0.18712278083780556
1568498a,COSINE,FLOAT96_CENTERED,,0.22756286884216118,0.22756286884216118,-0.0010021676018977645,-0.044932656018988576,0.22756286884216118,0.408632780948413,-0.22856503644405893,0.22856503644405893
15745da0,HAMMING,SIGN96_CENTERED,,14.0,14.0,47.879492600422836,48.0,14.0,24.0,33.879492600422836,
15745da0,HAMMING,ITQ96_CENTERED,101.0,21.0,21.0,47.72727272727273,49.0,21.0,15.0,26.727272727272727,
15745da0,HAMMING,ITQ96_CENTERED,202.0,24.0,24.0,48.00634249471459,49.0,24.0,12.0,24.006342494714588,
15745da0,HAMMING,ITQ96_CENTERED,303.0,21.0,21.0,48.063424947145876,49.0,21.0,14.0,27.063424947145876,
15745da0,HAMMING,ITQ96_CENTERED,404.0,26.0,26.0,47.90909090909091,49.0,26.0,10.0,21.909090909090907,
15745da0,HAMMING,ITQ96_CENTERED,505.0,16.0,16.0,47.9492600422833,49.0,16.0,15.0,31.9492600422833,
15745da0,COSINE,FLOAT96_UNCENTERED,,0.7916055208889753,0.7916055208889753,0.05450230180335765,0.028464192484000395,0.7916055208889753,0.8367140606239298,-0.7371032190856176,0.7371032190856176
15745da0,COSINE,FLOAT96_CENTERED,,0.7832179824586548,0.7832179824586548,-0.0021851203089422043,-0.023303718463115318,0.7832179824586548,0.8318611059070302,-0.7854031027675971,0.7854031027675971
157a136e,HAMMING,SIGN96_CENTERED,,34.0,27.0,47.852,48.0,24.0,22.0,13.851999999999997,
157a136e,HAMMING,ITQ96_CENTERED,101.0,40.666666666666664,39.0,47.916,48.0,38.0,11.0,7.2493333333333325,
157a136e,HAMMING,ITQ96_CENTERED,202.0,42.0,39.0,47.994,48.0,37.0,12.0,5.994,
157a136e,HAMMING,ITQ96_CENTERED,303.0,42.666666666666664,38.0,48.104,49.0,38.0,10.0,5.437333333333335,
157a136e,HAMMING,ITQ96_CENTERED,404.0,37.666666666666664,34.0,48.428,49.0,31.0,12.0,10.761333333333333,
157a136e,HAMMING,ITQ96_CENTERED,505.0,44.666666666666664,43.0,48.218,49.0,43.0,8.0,3.5513333333333392,
157a136e,COSINE,FLOAT96_UNCENTERED,,0.31926594104488154,0.4605029303919749,0.06973051728024092,0.056969748136077865,0.4680563594562154,0.7931347568946201,-0.2495354237646406,0.2495354237646406
157a136e,COSINE,FLOAT96_CENTERED,,0.25371906537348454,0.4040173317884303,-0.002502400257998212,-0.013545406617426755,0.42410906503916834,0.7855145117082848,-0.25622146563148274,0.25622146563148274
16c90bf4,HAMMING,SIGN96_CENTERED,,16.0,16.0,47.56692913385827,48.0,16.0,24.0,31.566929133858267,
16c90bf4,HAMMING,ITQ96_CENTERED,101.0,7.0,7.0,48.07874015748032,49.0,7.0,10.0,41.07874015748032,
16c90bf4,HAMMING,ITQ96_CENTERED,202.0,7.0,7.0,48.32086614173228,48.5,7.0,9.0,41.32086614173228,
16c90bf4,HAMMING,ITQ96_CENTERED,303.0,10.0,10.0,47.92913385826772,49.0,10.0,9.0,37.92913385826772,
16c90bf4,HAMMING,ITQ96_CENTERED,404.0,6.0,6.0,47.988188976377955,49.0,6.0,9.0,41.988188976377955,
16c90bf4,HAMMING,ITQ96_CENTERED,505.0,10.0,10.0,48.15944881889764,49.0,10.0,11.0,38.15944881889764,
16c90bf4,COSINE,FLOAT96_UNCENTERED,,0.8958339376591207,0.8958339376591207,0.12998748105054767,0.11706887708008407,0.8958339376591207,0.8569183119945505,-0.765846456608573,0.765846456608573
16c90bf4,COSINE,FLOAT96_CENTERED,,0.8765717125390763,0.8765717125390763,-0.0011987951708829772,-0.021707783439131136,0.8765717125390763,0.8348267799501711,-0.8777705077099592,0.8777705077099592
184da446,HAMMING,SIGN96_CENTERED,,25.0,25.0,47.581740976645435,48.0,21.0,23.0,22.581740976645435,
184da446,HAMMING,ITQ96_CENTERED,101.0,18.5,18.5,48.180467091295114,49.0,15.0,13.0,29.680467091295114,
184da446,HAMMING,ITQ96_CENTERED,202.0,24.0,24.0,47.93418259023355,49.0,22.0,20.0,23.934182590233547,
184da446,HAMMING,ITQ96_CENTERED,303.0,22.0,22.0,48.12951167728238,49.0,17.0,18.0,26.12951167728238,
184da446,HAMMING,ITQ96_CENTERED,404.0,23.0,23.0,48.24203821656051,49.0,19.0,17.0,25.24203821656051,
184da446,HAMMING,ITQ96_CENTERED,505.0,18.0,18.0,47.83864118895966,49.0,13.0,14.0,29.838641188959663,
184da446,COSINE,FLOAT96_UNCENTERED,,0.7554458487149043,0.7554458487149043,0.06784304369159315,0.030654304581115288,0.7934943069830582,0.7939680186890856,-0.6876028050233112,0.6876028050233112
184da446,COSINE,FLOAT96_CENTERED,,0.735002818797159,0.735002818797159,-0.0034798806590994958,-0.03687109347357379,0.7765082666805584,0.7787182201307049,-0.7384826994562586,0.7384826994562586
18bc8abd,HAMMING,SIGN96_CENTERED,,26.5,26.5,48.27188940092166,49.0,21.0,16.0,21.77188940092166,
18bc8abd,HAMMING,ITQ96_CENTERED,101.0,15.5,15.5,48.12442396313364,49.0,10.0,11.0,32.62442396313364,
18bc8abd,HAMMING,ITQ96_CENTERED,202.0,16.0,16.0,47.965437788018434,49.0,9.0,9.0,31.965437788018434,
18bc8abd,HAMMING,ITQ96_CENTERED,303.0,18.0,18.0,47.97235023041475,49.0,12.0,12.0,29.972350230414747,
18bc8abd,HAMMING,ITQ96_CENTERED,404.0,17.0,17.0,48.142857142857146,49.0,11.0,10.0,31.142857142857146,
18bc8abd,HAMMING,ITQ96_CENTERED,505.0,16.0,16.0,48.17972350230415,49.0,10.0,10.0,32.17972350230415,
18bc8abd,COSINE,FLOAT96_UNCENTERED,,0.7508915302186294,0.7508915302186294,0.06808310946545934,0.025296660883600358,0.8356439061098528,0.8083589606639171,-0.68280842075317,0.68280842075317
18bc8abd,COSINE,FLOAT96_CENTERED,,0.7299360049984697,0.7299360049984697,-0.0036793215990139857,-0.04032943435792184,0.82194661018676,0.7953701305900898,-0.7336153265974836,0.7336153265974836
18dcd5a5,HAMMING,SIGN96_CENTERED,,26.0,26.0,48.18725099601593,49.0,26.0,32.0,22.187250996015933,
18dcd5a5,HAMMING,ITQ96_CENTERED,101.0,38.0,38.0,47.82470119521912,49.0,38.0,18.0,9.82470119521912,
18dcd5a5,HAMMING,ITQ96_CENTERED,202.0,34.0,34.0,47.9800796812749,49.0,34.0,17.0,13.980079681274901,
18dcd5a5,HAMMING,ITQ96_CENTERED,303.0,36.0,36.0,48.09362549800797,50.0,36.0,24.0,12.093625498007967,
18dcd5a5,HAMMING,ITQ96_CENTERED,404.0,37.0,37.0,48.03187250996016,49.0,37.0,19.0,11.03187250996016,
18dcd5a5,HAMMING,ITQ96_CENTERED,505.0,33.0,33.0,47.822709163346616,48.0,33.0,22.0,14.822709163346616,
18dcd5a5,COSINE,FLOAT96_UNCENTERED,,0.5109799352879408,0.5109799352879408,0.1675677436502512,0.13960923161883404,0.5109799352879408,0.7606088349745577,-0.34341219163768966,0.34341219163768966
18dcd5a5,COSINE,FLOAT96_CENTERED,,0.34539754040900367,0.34539754040900367,0.002263719311373201,-0.03461713579753019,0.34539754040900367,0.6965668844715361,-0.34313382109763046,0.34313382109763046
1903aded,HAMMING,SIGN96_CENTERED,,35.0,35.0,48.175257731958766,48.0,35.0,30.0,13.175257731958766,
1903aded,HAMMING,ITQ96_CENTERED,101.0,21.0,21.0,47.973195876288656,48.0,21.0,21.0,26.973195876288656,
1903aded,HAMMING,ITQ96_CENTERED,202.0,24.0,24.0,48.274226804123714,49.0,24.0,25.0,24.274226804123714,
1903aded,HAMMING,ITQ96_CENTERED,303.0,26.0,26.0,48.52783505154639,49.0,26.0,23.0,22.52783505154639,
1903aded,HAMMING,ITQ96_CENTERED,404.0,26.0,26.0,48.09896907216495,49.0,26.0,23.0,22.098969072164948,
1903aded,HAMMING,ITQ96_CENTERED,505.0,21.0,21.0,47.97113402061856,49.0,21.0,21.0,26.971134020618557,
1903aded,COSINE,FLOAT96_UNCENTERED,,0.6667216784420272,0.6667216784420272,0.1641156394004216,0.1469132254081541,0.6667216784420272,0.6937401425018043,-0.5026060390416056,0.5026060390416056
1903aded,COSINE,FLOAT96_CENTERED,,0.5982565759609992,0.5982565759609992,-0.0009741343451049355,-0.0242203266997854,0.5982565759609992,0.6482874094526718,-0.5992307103061042,0.5992307103061042
195a1a1b,HAMMING,SIGN96_CENTERED,,34.0,34.0,47.945525291828794,48.0,34.0,26.0,13.945525291828794,
195a1a1b,HAMMING,ITQ96_CENTERED,101.0,43.0,43.0,47.959143968871594,49.0,43.0,30.0,4.959143968871594,
195a1a1b,HAMMING,ITQ96_CENTERED,202.0,39.0,39.0,48.07587548638132,49.0,39.0,31.0,9.075875486381321,
195a1a1b,HAMMING,ITQ96_CENTERED,303.0,34.0,34.0,48.052529182879375,49.0,34.0,27.0,14.052529182879375,
195a1a1b,HAMMING,ITQ96_CENTERED,404.0,45.0,45.0,48.0739299610895,49.0,45.0,27.0,3.0739299610894975,
195a1a1b,HAMMING,ITQ96_CENTERED,505.0,42.0,42.0,48.13813229571984,49.0,42.0,27.0,6.138132295719842,
195a1a1b,COSINE,FLOAT96_UNCENTERED,,0.3364371967273694,0.3364371967273694,0.1483086100158217,0.1136168191963408,0.3364371967273694,0.5373140273778503,-0.18812858671154767,0.18812858671154767
195a1a1b,COSINE,FLOAT96_CENTERED,,0.23677838025238013,0.23677838025238013,0.0008937915867706948,-0.03485598123914513,0.23677838025238013,0.4622557065359001,-0.23588458866560943,0.23588458866560943
19b5f2b3,HAMMING,SIGN96_CENTERED,,20.0,20.0,48.0977130977131,48.0,20.0,17.0,28.097713097713097,
19b5f2b3,HAMMING,ITQ96_CENTERED,101.0,12.0,12.0,47.987525987525984,49.0,12.0,17.0,35.987525987525984,
19b5f2b3,HAMMING,ITQ96_CENTERED,202.0,12.0,12.0,48.07276507276507,49.0,12.0,9.0,36.07276507276507,
19b5f2b3,HAMMING,ITQ96_CENTERED,303.0,9.0,9.0,47.93139293139293,49.0,9.0,11.0,38.93139293139293,
19b5f2b3,HAMMING,ITQ96_CENTERED,404.0,17.0,17.0,47.893970893970895,49.0,17.0,12.0,30.893970893970895,
