group,n,distribution,seed_i,seed_j,raw_frobenius,raw_normalized,signed_permutation_frobenius,signed_permutation_normalized
itq_fit,100,gaussian,7312003,7312010,13.826990793383638,1.411211338414611,11.865053583554301,1.210971960437044
itq_fit,100,gaussian,7312003,7312011,13.806143669499304,1.4090836377428941,11.80913555028089,1.205264850064551
itq_fit,100,gaussian,7312003,7312012,13.860410125300143,1.4146221846954503,11.832400491232418,1.207639318157352
itq_fit,100,gaussian,7312003,7312013,13.780834785670622,1.406500560603742,11.880144885005867,1.212512209941663
itq_fit,100,gaussian,7312003,7312014,13.806529811936356,1.4091230482403445,11.893610535769762,1.213886542167749
itq_fit,100,gaussian,7312003,7312015,13.887857563822394,1.4174235271590305,11.861127458714849,1.2105712519985803
itq_fit,100,gaussian,7312003,7312016,13.979131725753627,1.4267391573020174,11.819586072302355,1.2063314520019806
itq_fit,100,gaussian,7312003,7312017,13.93094457347557,1.4218210766670578,11.848628606758671,1.2092955932626128
itq_fit,100,gaussian,7312003,7312018,13.80039947563764,1.4084973734118647,11.814958630527418,1.2058591657035207
itq_fit,100,gaussian,7312003,7312019,13.829188960317696,1.4114356878878567,11.838330164031314,1.2082445128531418
itq_fit,100,gaussian,7312003,7312020,13.85631240526289,1.4142039628954484,11.831385527588864,1.207535728864261
itq_fit,100,gaussian,7312004,7312005,13.824475187403374,1.41095459045438,11.852303674254001,1.2096706782681896
itq_fit,100,gaussian,7312004,7312006,13.931401973896563,1.4218677599020397,11.898400780490872,1.2143754444723232
itq_fit,100,gaussian,7312004,7312007,13.907067740280446,1.4193841575836579,11.832466981692797,1.2076461043115474
itq_fit,100,gaussian,7312004,7312008,13.906838122455643,1.4193607223125488,11.83178599835679,1.2075766017408576
itq_fit,100,gaussian,7312004,7312009,13.759211718843021,1.4042936655870035,11.830315768919212,1.2074265470772374
itq_fit,100,gaussian,7312004,7312010,13.797318798670803,1.408182953135569,11.885137103685572,1.213021726127066
itq_fit,100,gaussian,7312004,7312011,13.802625094885117,1.4087245247251161,11.848571955944005,1.2092898113630526
itq_fit,100,gaussian,7312004,7312012,13.755942437615643,1.4039599959689728,11.828112667277647,1.2072016939575156
itq_fit,100,gaussian,7312004,7312013,13.829214162413805,1.41143826006602,11.798201119083654,1.2041488593536844
itq_fit,100,gaussian,7312004,7312014,13.847702292462177,1.4133251969375502,11.811645295756922,1.2055209998895733
itq_fit,100,gaussian,7312004,7312015,13.874045767433916,1.4160138665930728,11.8400876642542,1.2084238869685127
itq_fit,100,gaussian,7312004,7312016,13.919633915795604,1.4206666875015908,11.835769867422114,1.2079832036746951
itq_fit,100,gaussian,7312004,7312017,13.962296239402077,1.4250208926714805,11.833267819010118,1.2077278394279813
itq_fit,100,gaussian,7312004,7312018,13.844499400661448,1.4129983031620033,11.853273967434706,1.2097697084012575
itq_fit,100,gaussian,7312004,7312019,13.838401883024407,1.4123759778741543,11.888205301471901,1.2133348727523343
